Number of non‑zero bins: 812
Total bins: 209952
Fraction: 0.39%

#R=G=B, hence the colours are all gray to black

(np.int64(4), np.int64(19), np.int64(3), np.int64(18)) -> [0.27719474 0.27719474 0.27719474]
(np.int64(4), np.int64(19), np.int64(3), np.int64(19)) -> [0.14838783 0.14838783 0.14838783]
(np.int64(4), np.int64(19), np.int64(11), np.int64(5)) -> [0.00410641 0.00410641 0.00410641]
(np.int64(4), np.int64(19), np.int64(12), np.int64(5)) -> [0.16112863 0.16112863 0.16112863]
(np.int64(4), np.int64(19), np.int64(13), np.int64(18)) -> [0.9969034 0.9969034 0.9969034]
(np.int64(4), np.int64(19), np.int64(13), np.int64(19)) -> [0.31069395 0.31069395 0.31069395]
(np.int64(4), np.int64(19), np.int64(14), np.int64(1)) -> [14.528416 14.528416 14.528416]
(np.int64(4), np.int64(19), np.int64(14), np.int64(2)) -> [0.19033451 0.19033451 0.19033451]
(np.int64(4), np.int64(19), np.int64(14), np.int64(17)) -> [0.38646853 0.38646853 0.38646853]
(np.int64(4), np.int64(19), np.int64(14), np.int64(18)) -> [7.428194 7.428194 7.428194]
(np.int64(4), np.int64(19), np.int64(14), np.int64(19)) -> [2.1900113 2.1900113 2.1900113]
(np.int64(4), np.int64(19), np.int64(15), np.int64(1)) -> [0.29371747 0.29371747 0.29371747]
(np.int64(4), np.int64(19), np.int64(15), np.int64(18)) -> [1.157163 1.157163 1.157163]
(np.int64(4), np.int64(19), np.int64(15), np.int64(19)) -> [0.7060336 0.7060336 0.7060336]
(np.int64(4), np.int64(20), np.int64(2), np.int64(17)) -> [7.058441 7.058441 7.058441]
(np.int64(4), np.int64(20), np.int64(2), np.int64(21)) -> [0.5462278 0.5462278 0.5462278]
(np.int64(4), np.int64(20), np.int64(2), np.int64(22)) -> [16.270216 16.270216 16.270216]
(np.int64(4), np.int64(20), np.int64(2), np.int64(23)) -> [2.522023 2.522023 2.522023]
(np.int64(4), np.int64(20), np.int64(3), np.int64(17)) -> [0.19958323 0.19958323 0.19958323]
(np.int64(4), np.int64(20), np.int64(3), np.int64(21)) -> [0.01487621 0.01487621 0.01487621]
(np.int64(4), np.int64(20), np.int64(3), np.int64(22)) -> [0.433909 0.433909 0.433909]
(np.int64(4), np.int64(20), np.int64(3), np.int64(23)) -> [0.03794669 0.03794669 0.03794669]
(np.int64(4), np.int64(20), np.int64(3), np.int64(33)) -> [0.00044612 0.00044612 0.00044612]
(np.int64(4), np.int64(20), np.int64(11), np.int64(34)) -> [0.00287657 0.00287657 0.00287657]
(np.int64(4), np.int64(20), np.int64(12), np.int64(34)) -> [0.18101586 0.18101586 0.18101586]
(np.int64(4), np.int64(20), np.int64(13), np.int64(17)) -> [0.12796304 0.12796304 0.12796304]
(np.int64(4), np.int64(20), np.int64(13), np.int64(18)) -> [0.2915352 0.2915352 0.2915352]
(np.int64(4), np.int64(20), np.int64(13), np.int64(21)) -> [0.26746136 0.26746136 0.26746136]
(np.int64(4), np.int64(20), np.int64(13), np.int64(22)) -> [0.71772945 0.71772945 0.71772945]
(np.int64(4), np.int64(20), np.int64(14), np.int64(1)) -> [0.45666677 0.45666677 0.45666677]
(np.int64(4), np.int64(20), np.int64(14), np.int64(2)) -> [15.569088 15.569088 15.569088]
(np.int64(4), np.int64(20), np.int64(14), np.int64(17)) -> [1.7297721 1.7297721 1.7297721]
(np.int64(4), np.int64(20), np.int64(14), np.int64(18)) -> [0.13627434 0.13627434 0.13627434]
(np.int64(4), np.int64(20), np.int64(14), np.int64(21)) -> [0.95820826 0.95820826 0.95820826]
(np.int64(4), np.int64(20), np.int64(14), np.int64(22)) -> [5.450724 5.450724 5.450724]
(np.int64(4), np.int64(20), np.int64(15), np.int64(2)) -> [0.6884954 0.6884954 0.6884954]
(np.int64(4), np.int64(20), np.int64(15), np.int64(21)) -> [0.06302309 0.06302309 0.06302309]
(np.int64(4), np.int64(20), np.int64(15), np.int64(22)) -> [0.2108143 0.2108143 0.2108143]
(np.int64(4), np.int64(21), np.int64(2), np.int64(21)) -> [6.521293 6.521293 6.521293]
(np.int64(4), np.int64(21), np.int64(3), np.int64(9)) -> [0.00070659 0.00070659 0.00070659]
(np.int64(4), np.int64(21), np.int64(3), np.int64(20)) -> [0.24469155 0.24469155 0.24469155]
(np.int64(4), np.int64(21), np.int64(3), np.int64(21)) -> [0.18057702 0.18057702 0.18057702]
(np.int64(4), np.int64(21), np.int64(11), np.int64(7)) -> [0.0256268 0.0256268 0.0256268]
(np.int64(4), np.int64(21), np.int64(12), np.int64(7)) -> [0.1842475 0.1842475 0.1842475]
(np.int64(4), np.int64(21), np.int64(13), np.int64(20)) -> [0.25868392 0.25868392 0.25868392]
(np.int64(4), np.int64(21), np.int64(13), np.int64(21)) -> [0.6935562 0.6935562 0.6935562]
(np.int64(4), np.int64(21), np.int64(14), np.int64(3)) -> [16.115105 16.115105 16.115105]
(np.int64(4), np.int64(21), np.int64(14), np.int64(4)) -> [4.4423704 4.4423704 4.4423704]
(np.int64(4), np.int64(21), np.int64(14), np.int64(20)) -> [2.5448582 2.5448582 2.5448582]
(np.int64(4), np.int64(21), np.int64(14), np.int64(21)) -> [4.6692357 4.6692357 4.6692357]
(np.int64(4), np.int64(21), np.int64(15), np.int64(2)) -> [0.00490023 0.00490023 0.00490023]
(np.int64(4), np.int64(21), np.int64(15), np.int64(3)) -> [3.0182996 3.0182996 3.0182996]
(np.int64(4), np.int64(21), np.int64(15), np.int64(4)) -> [0.9671572 0.9671572 0.9671572]
(np.int64(4), np.int64(21), np.int64(15), np.int64(20)) -> [0.453128 0.453128 0.453128]
(np.int64(4), np.int64(21), np.int64(15), np.int64(21)) -> [1.459911 1.459911 1.459911]
(np.int64(4), np.int64(22), np.int64(3), np.int64(9)) -> [0.02306419 0.02306419 0.02306419]
(np.int64(4), np.int64(22), np.int64(3), np.int64(12)) -> [0.04586584 0.04586584 0.04586584]
(np.int64(4), np.int64(22), np.int64(3), np.int64(20)) -> [0.42314917 0.42314917 0.42314917]
(np.int64(4), np.int64(22), np.int64(11), np.int64(7)) -> [3.4318936 3.4318936 3.4318936]
(np.int64(4), np.int64(22), np.int64(11), np.int64(8)) -> [0.0240769 0.0240769 0.0240769]
(np.int64(4), np.int64(22), np.int64(12), np.int64(7)) -> [1.4735106 1.4735106 1.4735106]
(np.int64(4), np.int64(22), np.int64(12), np.int64(8)) -> [0.07888344 0.07888344 0.07888344]
(np.int64(4), np.int64(22), np.int64(13), np.int64(20)) -> [0.92746973 0.92746973 0.92746973]
(np.int64(4), np.int64(22), np.int64(14), np.int64(4)) -> [12.517115 12.517115 12.517115]
(np.int64(4), np.int64(22), np.int64(14), np.int64(5)) -> [1.6942552 1.6942552 1.6942552]
(np.int64(4), np.int64(22), np.int64(14), np.int64(19)) -> [0.69522524 0.69522524 0.69522524]
(np.int64(4), np.int64(22), np.int64(14), np.int64(20)) -> [5.3362627 5.3362627 5.3362627]
(np.int64(4), np.int64(22), np.int64(15), np.int64(4)) -> [2.8733838 2.8733838 2.8733838]
(np.int64(4), np.int64(22), np.int64(15), np.int64(5)) -> [0.7002399 0.7002399 0.7002399]
(np.int64(4), np.int64(26), np.int64(16), np.int64(7)) -> [0.11603479 0.11603479 0.11603479]
(np.int64(4), np.int64(27), np.int64(16), np.int64(7)) -> [0.11603479 0.11603479 0.11603479]
(np.int64(4), np.int64(33), np.int64(10), np.int64(7)) -> [0.00121222 0.00121222 0.00121222]
(np.int64(4), np.int64(33), np.int64(12), np.int64(15)) -> [18.698696 18.698696 18.698696]
(np.int64(4), np.int64(33), np.int64(12), np.int64(16)) -> [12.64343 12.64343 12.64343]
(np.int64(4), np.int64(33), np.int64(13), np.int64(15)) -> [1.6974463 1.6974463 1.6974463]
(np.int64(4), np.int64(33), np.int64(13), np.int64(16)) -> [0.09408732 0.09408732 0.09408732]
(np.int64(4), np.int64(33), np.int64(16), np.int64(14)) -> [0.00923662 0.00923662 0.00923662]
(np.int64(4), np.int64(34), np.int64(3), np.int64(14)) -> [0.00095097 0.00095097 0.00095097]
(np.int64(4), np.int64(34), np.int64(12), np.int64(16)) -> [27.783258 27.783258 27.783258]
(np.int64(4), np.int64(34), np.int64(12), np.int64(17)) -> [0.65476274 0.65476274 0.65476274]
(np.int64(4), np.int64(34), np.int64(13), np.int64(16)) -> [5.2534466 5.2534466 5.2534466]
(np.int64(4), np.int64(34), np.int64(13), np.int64(17)) -> [0.01246433 0.01246433 0.01246433]
(np.int64(4), np.int64(34), np.int64(17), np.int64(16)) -> [0.0070958 0.0070958 0.0070958]
(np.int64(4), np.int64(35), np.int64(3), np.int64(19)) -> [0.00089536 0.00089536 0.00089536]
(np.int64(4), np.int64(35), np.int64(12), np.int64(17)) -> [28.049736 28.049736 28.049736]
(np.int64(4), np.int64(35), np.int64(13), np.int64(17)) -> [5.4557457 5.4557457 5.4557457]
(np.int64(4), np.int64(35), np.int64(17), np.int64(17)) -> [0.0058243 0.0058243 0.0058243]
(np.int64(5), np.int64(17), np.int64(3), np.int64(5)) -> [0.00804452 0.00804452 0.00804452]
(np.int64(5), np.int64(17), np.int64(3), np.int64(30)) -> [0.21649279 0.21649279 0.21649279]
(np.int64(5), np.int64(17), np.int64(4), np.int64(7)) -> [0.06493422 0.06493422 0.06493422]
(np.int64(5), np.int64(17), np.int64(5), np.int64(31)) -> [0.02940744 0.02940744 0.02940744]
(np.int64(5), np.int64(17), np.int64(8), np.int64(26)) -> [2.1683695 2.1683695 2.1683695]
(np.int64(5), np.int64(17), np.int64(10), np.int64(32)) -> [1.9028016 1.9028016 1.9028016]
(np.int64(5), np.int64(17), np.int64(11), np.int64(32)) -> [18.823675 18.823675 18.823675]
(np.int64(5), np.int64(17), np.int64(12), np.int64(32)) -> [0.01741605 0.01741605 0.01741605]
(np.int64(5), np.int64(18), np.int64(1), np.int64(19)) -> [4.9689713 4.9689713 4.9689713]
(np.int64(5), np.int64(18), np.int64(1), np.int64(20)) -> [12.25019 12.25019 12.25019]
(np.int64(5), np.int64(18), np.int64(1), np.int64(21)) -> [13.855852 13.855852 13.855852]
(np.int64(5), np.int64(18), np.int64(1), np.int64(22)) -> [12.18838 12.18838 12.18838]
(np.int64(5), np.int64(18), np.int64(1), np.int64(23)) -> [0.49501058 0.49501058 0.49501058]
(np.int64(5), np.int64(18), np.int64(3), np.int64(19)) -> [0.02794954 0.02794954 0.02794954]
(np.int64(5), np.int64(18), np.int64(3), np.int64(20)) -> [0.00751673 0.00751673 0.00751673]
(np.int64(5), np.int64(18), np.int64(3), np.int64(30)) -> [0.01301754 0.01301754 0.01301754]
(np.int64(5), np.int64(18), np.int64(11), np.int64(32)) -> [2.0228755 2.0228755 2.0228755]
(np.int64(5), np.int64(18), np.int64(11), np.int64(33)) -> [0.37810385 0.37810385 0.37810385]
(np.int64(5), np.int64(18), np.int64(12), np.int64(32)) -> [0.6223112 0.6223112 0.6223112]
(np.int64(5), np.int64(18), np.int64(12), np.int64(33)) -> [0.322973 0.322973 0.322973]
(np.int64(5), np.int64(18), np.int64(13), np.int64(0)) -> [1.1943098 1.1943098 1.1943098]
(np.int64(5), np.int64(18), np.int64(13), np.int64(1)) -> [0.03243562 0.03243562 0.03243562]
(np.int64(5), np.int64(18), np.int64(14), np.int64(0)) -> [7.9041185 7.9041185 7.9041185]
(np.int64(5), np.int64(18), np.int64(14), np.int64(1)) -> [0.2261163 0.2261163 0.2261163]
(np.int64(5), np.int64(18), np.int64(14), np.int64(20)) -> [1.1810968 1.1810968 1.1810968]
(np.int64(5), np.int64(18), np.int64(14), np.int64(35)) -> [0.09401625 0.09401625 0.09401625]
(np.int64(5), np.int64(18), np.int64(15), np.int64(19)) -> [4.971093 4.971093 4.971093]
(np.int64(5), np.int64(18), np.int64(15), np.int64(20)) -> [6.8562965 6.8562965 6.8562965]
(np.int64(5), np.int64(18), np.int64(15), np.int64(21)) -> [0.12752391 0.12752391 0.12752391]
(np.int64(5), np.int64(19), np.int64(1), np.int64(15)) -> [0.42001548 0.42001548 0.42001548]
(np.int64(5), np.int64(19), np.int64(1), np.int64(16)) -> [10.48127 10.48127 10.48127]
(np.int64(5), np.int64(19), np.int64(1), np.int64(17)) -> [11.933504 11.933504 11.933504]
(np.int64(5), np.int64(19), np.int64(1), np.int64(18)) -> [11.857808 11.857808 11.857808]
(np.int64(5), np.int64(19), np.int64(1), np.int64(19)) -> [6.8729243 6.8729243 6.8729243]
(np.int64(5), np.int64(19), np.int64(3), np.int64(6)) -> [0.02058159 0.02058159 0.02058159]
(np.int64(5), np.int64(19), np.int64(3), np.int64(17)) -> [0.13198303 0.13198303 0.13198303]
(np.int64(5), np.int64(19), np.int64(3), np.int64(18)) -> [0.5388943 0.5388943 0.5388943]
(np.int64(5), np.int64(19), np.int64(3), np.int64(19)) -> [0.15054876 0.15054876 0.15054876]
(np.int64(5), np.int64(19), np.int64(3), np.int64(33)) -> [0.01018011 0.01018011 0.01018011]
(np.int64(5), np.int64(19), np.int64(4), np.int64(9)) -> [0.00747977 0.00747977 0.00747977]
(np.int64(5), np.int64(19), np.int64(5), np.int64(0)) -> [0.00017312 0.00017312 0.00017312]
(np.int64(5), np.int64(19), np.int64(8), np.int64(0)) -> [0.00089044 0.00089044 0.00089044]
(np.int64(5), np.int64(19), np.int64(8), np.int64(1)) -> [0.00049525 0.00049525 0.00049525]
(np.int64(5), np.int64(19), np.int64(8), np.int64(10)) -> [0.01512139 0.01512139 0.01512139]
(np.int64(5), np.int64(19), np.int64(8), np.int64(28)) -> [0.37386197 0.37386197 0.37386197]
(np.int64(5), np.int64(19), np.int64(8), np.int64(29)) -> [0.07043199 0.07043199 0.07043199]
(np.int64(5), np.int64(19), np.int64(10), np.int64(34)) -> [0.09296118 0.09296118 0.09296118]
(np.int64(5), np.int64(19), np.int64(11), np.int64(4)) -> [1.0055683 1.0055683 1.0055683]
(np.int64(5), np.int64(19), np.int64(11), np.int64(5)) -> [2.3818088 2.3818088 2.3818088]
(np.int64(5), np.int64(19), np.int64(11), np.int64(34)) -> [0.94351596 0.94351596 0.94351596]
(np.int64(5), np.int64(19), np.int64(12), np.int64(4)) -> [0.60882974 0.60882974 0.60882974]
(np.int64(5), np.int64(19), np.int64(12), np.int64(5)) -> [0.39633557 0.39633557 0.39633557]
(np.int64(5), np.int64(19), np.int64(13), np.int64(1)) -> [0.7916917 0.7916917 0.7916917]
(np.int64(5), np.int64(19), np.int64(14), np.int64(1)) -> [5.9196324 5.9196324 5.9196324]
(np.int64(5), np.int64(19), np.int64(14), np.int64(17)) -> [0.12627311 0.12627311 0.12627311]
(np.int64(5), np.int64(19), np.int64(14), np.int64(18)) -> [0.0176968 0.0176968 0.0176968]
(np.int64(5), np.int64(19), np.int64(15), np.int64(17)) -> [2.5411153 2.5411153 2.5411153]
(np.int64(5), np.int64(19), np.int64(15), np.int64(18)) -> [7.49816 7.49816 7.49816]
(np.int64(5), np.int64(19), np.int64(15), np.int64(19)) -> [2.5787117 2.5787117 2.5787117]
(np.int64(5), np.int64(19), np.int64(17), np.int64(1)) -> [0.00491514 0.00491514 0.00491514]
(np.int64(5), np.int64(20), np.int64(1), np.int64(15)) -> [8.234273 8.234273 8.234273]
(np.int64(5), np.int64(20), np.int64(1), np.int64(16)) -> [1.7031163 1.7031163 1.7031163]
(np.int64(5), np.int64(20), np.int64(1), np.int64(22)) -> [3.3333986 3.3333986 3.3333986]
(np.int64(5), np.int64(20), np.int64(1), np.int64(23)) -> [12.482114 12.482114 12.482114]
(np.int64(5), np.int64(20), np.int64(1), np.int64(24)) -> [12.996957 12.996957 12.996957]
(np.int64(5), np.int64(20), np.int64(1), np.int64(25)) -> [2.1889482 2.1889482 2.1889482]
(np.int64(5), np.int64(20), np.int64(3), np.int64(6)) -> [0.00591292 0.00591292 0.00591292]
(np.int64(5), np.int64(20), np.int64(3), np.int64(17)) -> [0.2510532 0.2510532 0.2510532]
(np.int64(5), np.int64(20), np.int64(3), np.int64(21)) -> [0.02327085 0.02327085 0.02327085]
(np.int64(5), np.int64(20), np.int64(3), np.int64(22)) -> [0.64985824 0.64985824 0.64985824]
(np.int64(5), np.int64(20), np.int64(3), np.int64(23)) -> [0.03769618 0.03769618 0.03769618]
(np.int64(5), np.int64(20), np.int64(3), np.int64(32)) -> [0.00014151 0.00014151 0.00014151]
(np.int64(5), np.int64(20), np.int64(3), np.int64(33)) -> [0.01640686 0.01640686 0.01640686]
(np.int64(5), np.int64(20), np.int64(4), np.int64(30)) -> [0.02053122 0.02053122 0.02053122]
(np.int64(5), np.int64(20), np.int64(5), np.int64(3)) -> [0.00018883 0.00018883 0.00018883]
(np.int64(5), np.int64(20), np.int64(8), np.int64(1)) -> [0.00042382 0.00042382 0.00042382]
(np.int64(5), np.int64(20), np.int64(8), np.int64(2)) -> [0.00038162 0.00038162 0.00038162]
(np.int64(5), np.int64(20), np.int64(8), np.int64(10)) -> [0.13380764 0.13380764 0.13380764]
(np.int64(5), np.int64(20), np.int64(8), np.int64(11)) -> [0.23444575 0.23444575 0.23444575]
(np.int64(5), np.int64(20), np.int64(10), np.int64(5)) -> [0.09745264 0.09745264 0.09745264]
(np.int64(5), np.int64(20), np.int64(11), np.int64(5)) -> [0.43944895 0.43944895 0.43944895]
(np.int64(5), np.int64(20), np.int64(11), np.int64(34)) -> [2.3935957 2.3935957 2.3935957]
(np.int64(5), np.int64(20), np.int64(11), np.int64(35)) -> [0.6365147 0.6365147 0.6365147]
(np.int64(5), np.int64(20), np.int64(12), np.int64(34)) -> [0.45702475 0.45702475 0.45702475]
(np.int64(5), np.int64(20), np.int64(12), np.int64(35)) -> [0.51442105 0.51442105 0.51442105]
(np.int64(5), np.int64(20), np.int64(13), np.int64(2)) -> [0.84068197 0.84068197 0.84068197]
(np.int64(5), np.int64(20), np.int64(14), np.int64(2)) -> [7.241671 7.241671 7.241671]
(np.int64(5), np.int64(20), np.int64(14), np.int64(17)) -> [0.78414714 0.78414714 0.78414714]
(np.int64(5), np.int64(20), np.int64(14), np.int64(22)) -> [0.9126197 0.9126197 0.9126197]
(np.int64(5), np.int64(20), np.int64(14), np.int64(23)) -> [0.19293861 0.19293861 0.19293861]
(np.int64(5), np.int64(20), np.int64(15), np.int64(16)) -> [0.00565236 0.00565236 0.00565236]
(np.int64(5), np.int64(20), np.int64(15), np.int64(17)) -> [2.0982766 2.0982766 2.0982766]
(np.int64(5), np.int64(20), np.int64(15), np.int64(21)) -> [0.03063403 0.03063403 0.03063403]
(np.int64(5), np.int64(20), np.int64(15), np.int64(22)) -> [7.2080317 7.2080317 7.2080317]
(np.int64(5), np.int64(20), np.int64(15), np.int64(23)) -> [1.4656788 1.4656788 1.4656788]
(np.int64(5), np.int64(20), np.int64(17), np.int64(1)) -> [0.00484425 0.00484425 0.00484425]
(np.int64(5), np.int64(20), np.int64(17), np.int64(3)) -> [0.00436192 0.00436192 0.00436192]
(np.int64(5), np.int64(21), np.int64(1), np.int64(18)) -> [0.05158221 0.05158221 0.05158221]
(np.int64(5), np.int64(21), np.int64(1), np.int64(19)) -> [10.048133 10.048133 10.048133]
(np.int64(5), np.int64(21), np.int64(1), np.int64(20)) -> [12.056715 12.056715 12.056715]
(np.int64(5), np.int64(21), np.int64(1), np.int64(21)) -> [12.335816 12.335816 12.335816]
(np.int64(5), np.int64(21), np.int64(1), np.int64(22)) -> [9.006417 9.006417 9.006417]
(np.int64(5), np.int64(21), np.int64(3), np.int64(9)) -> [0.01745849 0.01745849 0.01745849]
(np.int64(5), np.int64(21), np.int64(3), np.int64(20)) -> [0.01166456 0.01166456 0.01166456]
(np.int64(5), np.int64(21), np.int64(3), np.int64(21)) -> [0.3408076 0.3408076 0.3408076]
(np.int64(5), np.int64(21), np.int64(8), np.int64(3)) -> [0.00049525 0.00049525 0.00049525]
(np.int64(5), np.int64(21), np.int64(11), np.int64(6)) -> [0.7245792 0.7245792 0.7245792]
(np.int64(5), np.int64(21), np.int64(11), np.int64(7)) -> [2.3915448 2.3915448 2.3915448]
(np.int64(5), np.int64(21), np.int64(12), np.int64(6)) -> [0.40264413 0.40264413 0.40264413]
(np.int64(5), np.int64(21), np.int64(12), np.int64(7)) -> [0.4556472 0.4556472 0.4556472]
(np.int64(5), np.int64(21), np.int64(13), np.int64(3)) -> [0.993011 0.993011 0.993011]
(np.int64(5), np.int64(21), np.int64(14), np.int64(3)) -> [7.3928967 7.3928967 7.3928967]
(np.int64(5), np.int64(21), np.int64(14), np.int64(4)) -> [0.01425447 0.01425447 0.01425447]
(np.int64(5), np.int64(21), np.int64(15), np.int64(20)) -> [5.5105634 5.5105634 5.5105634]
(np.int64(5), np.int64(21), np.int64(15), np.int64(21)) -> [7.797073 7.797073 7.797073]
(np.int64(5), np.int64(21), np.int64(15), np.int64(22)) -> [0.3558234 0.3558234 0.3558234]
(np.int64(5), np.int64(22), np.int64(1), np.int64(17)) -> [11.494356 11.494356 11.494356]
(np.int64(5), np.int64(22), np.int64(1), np.int64(18)) -> [28.923222 28.923222 28.923222]
(np.int64(5), np.int64(22), np.int64(1), np.int64(19)) -> [4.6752186 4.6752186 4.6752186]
(np.int64(5), np.int64(22), np.int64(3), np.int64(9)) -> [0.07725006 0.07725006 0.07725006]
(np.int64(5), np.int64(22), np.int64(3), np.int64(20)) -> [0.03127933 0.03127933 0.03127933]
(np.int64(5), np.int64(22), np.int64(3), np.int64(34)) -> [0.00312244 0.00312244 0.00312244]
(np.int64(5), np.int64(22), np.int64(5), np.int64(8)) -> [0.00963811 0.00963811 0.00963811]
(np.int64(5), np.int64(22), np.int64(8), np.int64(12)) -> [0.05977353 0.05977353 0.05977353]
(np.int64(5), np.int64(22), np.int64(8), np.int64(13)) -> [0.7886287 0.7886287 0.7886287]
(np.int64(5), np.int64(22), np.int64(10), np.int64(7)) -> [0.81542486 0.81542486 0.81542486]
(np.int64(5), np.int64(22), np.int64(11), np.int64(7)) -> [5.049402 5.049402 5.049402]
(np.int64(5), np.int64(22), np.int64(14), np.int64(19)) -> [1.6160575 1.6160575 1.6160575]
(np.int64(5), np.int64(22), np.int64(14), np.int64(20)) -> [0.7746047 0.7746047 0.7746047]
(np.int64(5), np.int64(22), np.int64(15), np.int64(19)) -> [6.1288404 6.1288404 6.1288404]
(np.int64(5), np.int64(22), np.int64(15), np.int64(20)) -> [4.751129 4.751129 4.751129]
(np.int64(6), np.int64(18), np.int64(1), np.int64(19)) -> [5.7835937 5.7835937 5.7835937]
(np.int64(6), np.int64(18), np.int64(1), np.int64(20)) -> [19.701874 19.701874 19.701874]
(np.int64(6), np.int64(18), np.int64(1), np.int64(21)) -> [38.41577 38.41577 38.41577]
(np.int64(6), np.int64(18), np.int64(1), np.int64(22)) -> [35.90103 35.90103 35.90103]
(np.int64(6), np.int64(19), np.int64(1), np.int64(18)) -> [9.921799 9.921799 9.921799]
(np.int64(6), np.int64(19), np.int64(1), np.int64(19)) -> [25.46595 25.46595 25.46595]
(np.int64(6), np.int64(21), np.int64(1), np.int64(19)) -> [46.83955 46.83955 46.83955]
(np.int64(6), np.int64(21), np.int64(1), np.int64(20)) -> [40.716385 40.716385 40.716385]
(np.int64(6), np.int64(21), np.int64(1), np.int64(21)) -> [8.647714 8.647714 8.647714]
(np.int64(6), np.int64(22), np.int64(1), np.int64(17)) -> [5.0104814 5.0104814 5.0104814]
(np.int64(6), np.int64(22), np.int64(1), np.int64(18)) -> [77.57749 77.57749 77.57749]
(np.int64(6), np.int64(22), np.int64(1), np.int64(19)) -> [21.335426 21.335426 21.335426]
